2014-06-27 03:54:55,092,1403805295,0,1
2014-06-27 03:54:55,109,1403805295,0,1
2014-06-27 03:54:55,124,1403805295,0,1
2014-06-27 03:54:55,140,1403805295,0,1
2014-06-27 03:54:55,157,1403805295,0,1
2014-06-27 03:54:55,171,1403805295,0,1
2014-06-27 03:54:55,187,1403805295,0,1
2014-06-27 03:54:55,202,1403805295,0,1
2014-06-27 03:54:55,218,1403805295,0,1
2014-06-27 03:54:55,233,1403805295,0,1
2014-06-27 03:54:55,249,1403805295,0,1
2014-06-27 03:54:55,266,1403805295,0,1
2014-06-27 03:54:55,280,1403805295,0,1
2014-06-27 03:54:55,296,1403805295,0,1
2014-06-27 03:54:55,313,1403805295,0,1
2014-06-27 03:54:55,327,1403805295,0,1
2014-06-27 03:54:55,344,1403805295,0,1
2014-06-27 03:54:55,359,1403805295,0,1
2014-06-27 03:54:55,374,1403805295,0,1
2014-06-27 03:54:55,390,1403805295,0,1
2014-06-27 03:54:55,406,1403805295,0,1
2014-06-27 03:54:55,421,1403805295,0,1
2014-06-27 03:54:55,436,1403805295,0,1
2014-06-27 03:54:55,452,1403805295,0,1
2014-06-27 03:54:55,469,1403805295,0,1
2014-06-27 03:54:55,483,1403805295,0,1
2014-06-27 03:54:55,500,1403805295,0,1
2014-06-27 03:54:55,515,1403805295,0,1
2014-06-27 03:54:55,530,1403805295,0,1
2014-06-27 03:54:55,546,1403805295,0,1
2014-06-27 03:54:55,561,1403805295,0,1
2014-06-27 03:54:55,577,1403805295,0,1
2014-06-27 03:54:55,594,1403805295,0,1
2014-06-27 03:54:55,608,1403805295,0,1
2014-06-27 03:54:55,625,1403805295,0,1
2014-06-27 03:54:55,639,1403805295,0,1
2014-06-27 03:54:55,655,1403805295,0,1
2014-06-27 03:54:55,671,1403805295,0,1
2014-06-27 03:54:55,686,1403805295,0,1
2014-06-27 03:54:55,702,1403805295,0,1
2014-06-27 03:54:55,717,1403805295,0,1
2014-06-27 03:54:55,733,1403805295,0,1
2014-06-27 03:54:55,750,1403805295,0,1
2014-06-27 03:54:55,765,1403805295,0,1
2014-06-27 03:54:55,781,1403805295,0,1
2014-06-27 03:54:55,796,1403805295,0,1
2014-06-27 03:54:55,811,1403805295,0,1
2014-06-27 03:54:55,828,1403805295,0,1
2014-06-27 03:54:55,842,1403805295,0,1
2014-06-27 03:54:55,858,1403805295,0,1
2014-06-27 03:54:55,874,1403805295,0,1
2014-06-27 03:54:55,890,1403805295,0,1
2014-06-27 03:54:55,905,1403805295,0,1
2014-06-27 03:54:55,921,1403805295,0,1
2014-06-27 03:54:55,937,1403805295,0,1
2014-06-27 03:54:55,952,1403805295,0,1
2014-06-27 03:54:55,968,1403805295,0,1
2014-06-27 03:54:55,983,1403805295,0,1
2014-06-27 03:54:55,998,1403805295,0,1
2014-06-27 03:54:56,014,1403805296,0,1
2014-06-27 03:54:56,030,1403805296,0,1
2014-06-27 03:54:56,045,1403805296,0,1
2014-06-27 03:54:56,061,1403805296,0,1
2014-06-27 03:54:56,077,1403805296,0,1
2014-06-27 03:54:56,092,1403805296,0,1
2014-06-27 03:54:56,108,1403805296,0,1
2014-06-27 03:54:56,123,1403805296,0,1
2014-06-27 03:54:56,139,1403805296,0,1
2014-06-27 03:54:56,155,1403805296,0,1
2014-06-27 03:54:56,170,1403805296,0,1
2014-06-27 03:54:56,186,1403805296,0,1
2014-06-27 03:54:56,201,1403805296,0,1
2014-06-27 03:54:56,217,1403805296,0,1
2014-06-27 03:54:56,234,1403805296,0,1
2014-06-27 03:54:56,248,1403805296,0,1
2014-06-27 03:54:56,264,1403805296,0,1
2014-06-27 03:54:56,280,1403805296,0,1
2014-06-27 03:54:56,296,1403805296,0,1
2014-06-27 03:54:56,311,1403805296,0,1
2014-06-27 03:54:56,326,1403805296,0,1
2014-06-27 03:54:56,342,1403805296,0,1
2014-06-27 03:54:56,358,1403805296,0,1
2014-06-27 03:54:56,374,1403805296,0,1
2014-06-27 03:54:56,390,1403805296,0,1
2014-06-27 03:54:56,405,1403805296,0,1
2014-06-27 03:54:56,421,1403805296,0,1
2014-06-27 03:54:56,437,1403805296,0,1
2014-06-27 03:54:56,452,1403805296,0,1
2014-06-27 03:54:56,468,1403805296,0,1
2014-06-27 03:54:56,484,1403805296,0,1
2014-06-27 03:54:56,500,1403805296,0,1
2014-06-27 03:54:56,515,1403805296,0,1
2014-06-27 03:54:56,530,1403805296,0,1
2014-06-27 03:54:56,546,1403805296,0,1
2014-06-27 03:54:56,562,1403805296,0,1
2014-06-27 03:54:56,578,1403805296,0,1
2014-06-27 03:54:56,593,1403805296,0,1
2014-06-27 03:54:56,609,1403805296,0,1
2014-06-27 03:54:56,624,1403805296,0,1
2014-06-27 03:54:56,641,1403805296,0,1
2014-06-27 03:54:56,655,1403805296,0,1
2014-06-27 03:54:56,671,1403805296,0,1
2014-06-27 03:54:56,687,1403805296,0,1
2014-06-27 03:54:56,702,1403805296,0,1
2014-06-27 03:54:56,719,1403805296,0,1
2014-06-27 03:54:56,733,1403805296,0,1
2014-06-27 03:54:56,749,1403805296,0,1
2014-06-27 03:54:56,765,1403805296,0,1
2014-06-27 03:54:56,780,1403805296,0,1
2014-06-27 03:54:56,796,1403805296,0,1
2014-06-27 03:54:56,812,1403805296,0,1
2014-06-27 03:54:56,828,1403805296,0,1
2014-06-27 03:54:56,843,1403805296,0,1
2014-06-27 03:54:56,858,1403805296,0,1
2014-06-27 03:54:56,875,1403805296,0,1
2014-06-27 03:54:56,889,1403805296,0,1
2014-06-27 03:54:56,905,1403805296,0,1
2014-06-27 03:54:56,921,1403805296,0,1
2014-06-27 03:54:56,936,1403805296,0,1
2014-06-27 03:54:56,952,1403805296,0,1
2014-06-27 03:54:56,968,1403805296,0,1
2014-06-27 03:54:56,983,1403805296,0,1
2014-06-27 03:54:56,999,1403805296,0,1
2014-06-27 03:54:57,014,1403805297,0,1
2014-06-27 03:54:57,031,1403805297,0,1
2014-06-27 03:54:57,046,1403805297,0,1
2014-06-27 03:54:57,061,1403805297,0,1
2014-06-27 03:54:57,078,1403805297,0,1
2014-06-27 03:54:57,092,1403805297,0,1
2014-06-27 03:54:57,108,1403805297,0,1
2014-06-27 03:54:57,124,1403805297,0,1
2014-06-27 03:54:57,139,1403805297,0,1
2014-06-27 03:54:57,155,1403805297,0,1
2014-06-27 03:54:57,171,1403805297,0,1
2014-06-27 03:54:57,186,1403805297,0,1
2014-06-27 03:54:57,203,1403805297,0,1
2014-06-27 03:54:57,218,1403805297,0,1
2014-06-27 03:54:57,233,1403805297,0,1
2014-06-27 03:54:57,249,1403805297,0,1
2014-06-27 03:54:57,264,1403805297,0,1
2014-06-27 03:54:57,280,1403805297,0,1
2014-06-27 03:54:57,295,1403805297,0,1
2014-06-27 03:54:57,312,1403805297,0,1
2014-06-27 03:54:57,327,1403805297,0,1
2014-06-27 03:54:57,343,1403805297,0,1
2014-06-27 03:54:57,358,1403805297,0,1
2014-06-27 03:54:57,374,1403805297,0,1
2014-06-27 03:54:57,389,1403805297,0,1
2014-06-27 03:54:57,406,1403805297,0,1
2014-06-27 03:54:57,421,1403805297,0,1
2014-06-27 03:54:57,436,1403805297,0,1
2014-06-27 03:54:57,452,1403805297,0,1
2014-06-27 03:54:57,467,1403805297,0,1
2014-06-27 03:54:57,483,1403805297,0,1
2014-06-27 03:54:57,498,1403805297,0,1
2014-06-27 03:54:57,514,1403805297,0,1
2014-06-27 03:54:57,531,1403805297,0,1
2014-06-27 03:54:57,545,1403805297,0,1
2014-06-27 03:54:57,562,1403805297,0,1
2014-06-27 03:54:57,576,1403805297,0,1
2014-06-27 03:54:57,592,1403805297,0,1
2014-06-27 03:54:57,608,1403805297,0,1
2014-06-27 03:54:57,623,1403805297,0,1
2014-06-27 03:54:57,639,1403805297,0,1
2014-06-27 03:54:57,655,1403805297,0,1
2014-06-27 03:54:57,670,1403805297,0,1
2014-06-27 03:54:57,686,1403805297,0,1
2014-06-27 03:54:57,702,1403805297,0,1
2014-06-27 03:54:57,717,1403805297,0,1
2014-06-27 03:54:57,734,1403805297,0,1
2014-06-27 03:54:57,749,1403805297,0,1
2014-06-27 03:54:57,765,1403805297,0,1
2014-06-27 03:54:57,780,1403805297,0,1
2014-06-27 03:54:57,796,1403805297,0,1
2014-06-27 03:54:57,813,1403805297,0,1
2014-06-27 03:54:57,827,1403805297,0,1
2014-06-27 03:54:57,843,1403805297,0,1
2014-06-27 03:54:57,858,1403805297,0,1
2014-06-27 03:54:57,874,1403805297,0,1
2014-06-27 03:54:57,890,1403805297,0,1
2014-06-27 03:54:57,905,1403805297,0,1
2014-06-27 03:54:57,921,1403805297,0,1
2014-06-27 03:54:57,937,1403805297,0,1
2014-06-27 03:54:57,953,1403805297,0,1
2014-06-27 03:54:57,968,1403805297,0,1
2014-06-27 03:54:57,983,1403805297,0,1
2014-06-27 03:54:57,999,1403805297,0,1
2014-06-27 03:54:58,015,1403805298,0,1
2014-06-27 03:54:58,030,1403805298,0,1
2014-06-27 03:54:58,046,1403805298,0,1
2014-06-27 03:54:58,061,1403805298,0,1
2014-06-27 03:54:58,077,1403805298,0,1
2014-06-27 03:54:58,093,1403805298,0,1
2014-06-27 03:54:58,108,1403805298,0,1
2014-06-27 03:54:58,124,1403805298,0,1
2014-06-27 03:54:58,141,1403805298,0,1
2014-06-27 03:54:58,156,1403805298,0,1
2014-06-27 03:54:58,172,1403805298,0,1
2014-06-27 03:54:58,186,1403805298,0,1
2014-06-27 03:54:58,202,1403805298,0,1
2014-06-27 03:54:58,218,1403805298,0,1
2014-06-27 03:54:58,233,1403805298,0,1
2014-06-27 03:54:58,249,1403805298,0,1
2014-06-27 03:54:58,264,1403805298,0,1
2014-06-27 03:54:58,280,1403805298,0,1
2014-06-27 03:54:58,296,1403805298,0,1
2014-06-27 03:54:58,312,1403805298,0,1
2014-06-27 03:54:58,327,1403805298,0,1
2014-06-27 03:54:58,343,1403805298,0,1
2014-06-27 03:54:58,358,1403805298,0,1
2014-06-27 03:54:58,374,1403805298,0,1
2014-06-27 03:54:58,389,1403805298,0,1
2014-06-27 03:54:58,406,1403805298,0,1
2014-06-27 03:54:58,422,1403805298,0,1
2014-06-27 03:54:58,436,1403805298,0,1
2014-06-27 03:54:58,452,1403805298,0,1
2014-06-27 03:54:58,467,1403805298,0,1
2014-06-27 03:54:58,483,1403805298,0,1
2014-06-27 03:54:58,499,1403805298,0,1
2014-06-27 03:54:58,514,1403805298,0,1
2014-06-27 03:54:58,530,1403805298,0,1
2014-06-27 03:54:58,546,1403805298,0,1
2014-06-27 03:54:58,562,1403805298,0,1
2014-06-27 03:54:58,578,1403805298,0,1
